feature	metadata	value	coef	stderr	N	N.not.0	pval	qval	source
31QDV	Ch_RNA	Ch_RNA	-1.96842221758324	0.499859191475175	82	19	2.3763343708734e-4	0.006026615802034539	bacteria
COG1012	Ch_RNA	Ch_RNA	-1.24872923643531	0.318185552974922	82	81	2.4495376865053e-4	0.0061821099185150755	bacteria
COG0693	Ch_RNA	Ch_RNA	-1.14305739130209	0.291436889451138	82	82	2.475287468489e-4	0.006216917656364402	bacteria
33R7M	Ch_RNA	Ch_RNA	1.49679689811058	0.381302967833574	82	56	2.4967103760172e-4	0.006240575598516068	bacteria
3NW4N	Ch_RNA	Ch_RNA	-1.48984690159577	0.381201037360592	82	45	2.5348085083361e-4	0.006305487767865734	fungi
COG1744	Ch_RNA	Ch_RNA	-1.48686805266104	0.37928687623615	82	68	2.5560202821533e-4	0.006316437971597144	bacteria
COG4195	Ch_RNA	Ch_RNA	2.35635839590712	0.603430502099425	82	19	2.5635091594672e-4	0.006316437971597144	bacteria
COG2985	Ch_RNA	Ch_RNA	1.68794829545395	0.431691834328669	82	59	2.6052732191805e-4	0.006389063899301613	bacteria
3P56D	Ch_RNA	Ch_RNA	-1.62556742609938	0.418018487608807	82	5	2.6816032595688e-4	0.006536392171377875	fungi
COG0589	Ch_RNA	Ch_RNA	-1.25093264505453	0.321168553182672	82	80	2.690494180948e-4	0.006536392171377875	bacteria
COG0479	Ch_RNA	Ch_RNA	-1.21874627256858	0.312812237799487	82	76	2.7049263395948e-4	0.006540889320722496	bacteria
COG0184	Ch_RNA	Ch_RNA	-1.05497091433727	0.27103121503807	82	73	2.7292650215197e-4	0.00655536145876798	bacteria
3NU8K	Ch_RNA	Ch_RNA	-1.31274942524838	0.338568856061657	82	41	2.7361289412438e-4	0.00655536145876798	fungi
335QG	Ch_RNA	Ch_RNA	1.62797383321085	0.417372011972446	82	51	2.7533120424085e-4	0.006566270324991647	bacteria
COG1263	Ch_RNA	Ch_RNA	1.33889279832761	0.343924880109463	82	50	2.7806645840334e-4	0.006601221539903949	bacteria
COG0606	Ch_RNA	Ch_RNA	1.67606718209414	0.432611872173196	82	51	2.8679516626045e-4	0.006777491224491271	bacteria
COG1177	Ch_RNA	Ch_RNA	2.20628140528397	0.569942391408282	82	27	2.9669871957692e-4	0.006979803814843471	bacteria
COG0102	Ch_RNA	Ch_RNA	-1.09454430897267	0.283331830620727	82	78	2.997151017047e-4	0.007019003665597907	bacteria
COG1052	Ch_RNA	Ch_RNA	-1.3136110231689	0.339964205352763	82	75	3.0252719927503e-4	0.0070268193383151495	bacteria
COG3581	Ch_RNA	Ch_RNA	1.63503775702946	0.422380418345929	82	52	3.027519776462e-4	0.0070268193383151495	bacteria
COG0640	Ch_RNA	Ch_RNA	-1.43969660680672	0.373475208275121	82	65	3.0415618698422e-4	0.007028035627248711	bacteria
COG1647	Ch_RNA	Ch_RNA	2.25686046110532	0.586911782806299	82	20	3.1340454641253e-4	0.007209691313268777	bacteria
2ZAIR	Ch_RNA	Ch_RNA	1.62287323971976	0.421269709932202	82	60	3.1618850331849e-4	0.007241691756620394	bacteria
COG1015	Ch_RNA	Ch_RNA	2.14390743699605	0.557815493012526	82	22	3.1790131963232e-4	0.007248986670036981	bacteria
COG0228	Ch_RNA	Ch_RNA	-1.25624780121209	0.327056663659566	82	78	3.2144077717334e-4	0.007297688211896046	bacteria
COG4853	Ch_RNA	Ch_RNA	2.09348043869923	0.545434037717663	82	16	3.2667675570283e-4	0.00735439873041956	bacteria
3NU75	Ch_RNA	Ch_RNA	-1.35427240286144	0.353231206156147	82	39	3.2676786049758e-4	0.00735439873041956	fungi
COG0549	Ch_RNA	Ch_RNA	-1.29703464716872	0.338806093063811	82	71	3.4058969486138e-4	0.0076141535003901185	bacteria
COG1692	Ch_RNA	Ch_RNA	2.10769076920973	0.551199715871712	82	20	3.4150086460933e-4	0.0076141535003901185	bacteria
COG0615	Ch_RNA	Ch_RNA	1.91974277952389	0.502861990540534	82	17	3.4270281190446e-4	0.0076141535003901185	bacteria
COG3237	Ch_RNA	Ch_RNA	-1.16678226810078	0.305787388966145	82	74	3.4720118769173e-4	0.007681272233231081	bacteria
3P1RZ	Ch_RNA	Ch_RNA	-1.24698461771325	0.32837444591763	82	41	3.6334214040729e-4	0.007964959416377957	fungi
3NWIQ	Ch_RNA	Ch_RNA	-1.328374377713	0.349959348885787	82	54	3.6462018486208e-4	0.007964959416377957	fungi
3P3VN	Ch_RNA	Ch_RNA	-1.10864875688425	0.288980197897484	82	40	3.6452591247127e-4	0.007964959416377957	fungi
COG3879	Ch_RNA	Ch_RNA	1.62159487040485	0.425838203527345	82	69	3.6736528247081e-4	0.00799134771366419	bacteria
3NWMJ	Ch_RNA	Ch_RNA	-1.48760446525428	0.392415780648787	82	30	3.7017950112183e-4	0.008019013443051642	fungi
COG0486	Ch_RNA	Ch_RNA	1.94198414956106	0.512198614016935	82	38	3.7743024327336e-4	0.008116418374997877	bacteria
COG0155	Ch_RNA	Ch_RNA	2.0849097524049	0.551107094468371	82	52	3.7779827788988e-4	0.008116418374997877	bacteria
3P5CR	Ch_RNA	Ch_RNA	-1.18530649045127	0.311703702458884	82	20	3.8022177606131e-4	0.008134868369311732	fungi
2Z7VY	Ch_RNA	Ch_RNA	1.65453483682185	0.437295300811243	82	56	3.9153095341383e-4	0.008312113673378637	bacteria
33XZS	Ch_RNA	Ch_RNA	1.5417341604602	0.407380334636931	82	59	3.9170376033425e-4	0.008312113673378637	bacteria
COG1069	Ch_RNA	Ch_RNA	1.49928533749908	0.398501150214185	82	59	4.2198288307914e-4	0.00891824800458719	bacteria
COG2156	Ch_RNA	Ch_RNA	1.29341070653896	0.344788764016743	82	49	4.3721544289614e-4	0.009176268092633503	bacteria
3NV1F	Ch_RNA	Ch_RNA	-1.08579444286281	0.290577163439688	82	39	4.3772157856763e-4	0.009176268092633503	fungi
COG0459	Ch_RNA	Ch_RNA	-1.08803374702292	0.290917341785764	82	82	4.429259284641e-4	0.00924807992805163	bacteria
COG3718	Ch_RNA	Ch_RNA	1.41543723835379	0.378049873666236	82	49	4.4587833080208e-4	0.009272485767360054	bacteria
3P5C6	Ch_RNA	Ch_RNA	-1.23671403145275	0.33128232368206	82	13	4.5469968663092e-4	0.009418261636630093	fungi
COG2996	Ch_RNA	Ch_RNA	2.23392974731027	0.599507715681329	82	20	4.621675261048e-4	0.00947922754393289	bacteria
COG3263	Ch_RNA	Ch_RNA	1.56188691689103	0.41827120967028	82	56	4.6247963342065e-4	0.00947922754393289	bacteria
3NURW	Ch_RNA	Ch_RNA	1.50682258711503	0.405848876150973	82	35	4.6422007893669e-4	0.00947922754393289	fungi
3NWUP	Ch_RNA	Ch_RNA	-1.83568137673452	0.491408773344882	82	9	4.6493614612481e-4	0.00947922754393289	fungi
3NWJQ	Ch_RNA	Ch_RNA	-1.30390398169559	0.350279740291213	82	15	4.7298789374296e-4	0.009575084568834944	fungi
COG0017	Ch_RNA	Ch_RNA	2.44484388812444	0.658411955816321	82	35	4.7332116449136e-4	0.009575084568834944	bacteria
3NVGA	Ch_RNA	Ch_RNA	-1.45174921048375	0.391367540894371	82	17	4.7615275000467e-4	0.00959503157858248	fungi
32WI4	Ch_RNA	Ch_RNA	1.41569667740532	0.380772129850005	82	57	4.8038494356464e-4	0.009642939465608352	bacteria
COG2109	Ch_RNA	Ch_RNA	1.45450903071011	0.392148850398937	82	54	4.9135551691368e-4	0.009825220509362393	bacteria
3NWFC	Ch_RNA	Ch_RNA	-0.946855144978246	0.253004778913587	82	41	4.9397871155879e-4	0.009839828817602106	fungi
3NWSK	Ch_RNA	Ch_RNA	-1.32952336180389	0.359064404786394	82	41	5.0024539361727e-4	0.009926625196244989	fungi
3NWYF	Ch_RNA	Ch_RNA	-0.871085336806843	0.235712796080588	82	41	5.146547622208e-4	0.010173726649376194	fungi
3P2Z3	Ch_RNA	Ch_RNA	1.14719770800744	0.312035157180055	82	17	5.1896817231716e-4	0.010191099703215406	fungi
3P53R	Ch_RNA	Ch_RNA	-1.38145328204147	0.366441643106293	82	40	5.2068551762131e-4	0.010191099703215406	fungi
COG3538	Ch_RNA	Ch_RNA	1.24825204278801	0.337972688076144	82	51	5.2141421832185e-4	0.010191099703215406	bacteria
COG3525	Ch_RNA	Ch_RNA	1.56404762606038	0.425535842608587	82	57	5.4705377861311e-4	0.010652182003781121	bacteria
3NYFR	Ch_RNA	Ch_RNA	-1.46647916364313	0.399239203729244	82	15	5.5516696725957e-4	0.010769824861128747	fungi
COG1386	Ch_RNA	Ch_RNA	1.84733152512062	0.504696739773149	82	33	5.6116108256895e-4	0.010813367224925687	bacteria
COG3962	Ch_RNA	Ch_RNA	1.73279116845119	0.47161617912409	82	54	5.6157129269666e-4	0.010813367224925687	bacteria
3NUT6	Ch_RNA	Ch_RNA	1.28622441660919	0.351280446111943	82	25	5.849082297939e-4	0.01122117301364755	fungi
COG4477	Ch_RNA	Ch_RNA	2.51260951462677	0.687987653800591	82	22	5.8765956797389e-4	0.011232507698147992	bacteria
34615	Ch_RNA	Ch_RNA	1.20822931530671	0.330938270246902	82	46	5.9629223308599e-4	0.011355763076241985	bacteria
COG0254	Ch_RNA	Ch_RNA	-1.23247415672575	0.338213143127177	82	71	6.0460922669419e-4	0.011472129086069685	bacteria
COG4242	Ch_RNA	Ch_RNA	1.42482238519901	0.391691079929433	82	60	6.2152983667234e-4	0.011750304075852713	bacteria
COG0443	Ch_RNA	Ch_RNA	-1.03654284116301	0.285485630192899	82	82	6.2536841208513e-4	0.011780037588516631	bacteria
COG4409	Ch_RNA	Ch_RNA	1.70241401448654	0.469003025421157	82	61	6.3598815503494e-4	0.011936831834031238	bacteria
3Q37V	Ch_RNA	Ch_RNA	1.86498061669365	0.515903626418724	82	46	6.4914955081798e-4	0.012140030628426899	fungi
3P814	Ch_RNA	Ch_RNA	-1.79783200896745	0.496775171926636	82	18	6.5969085610168e-4	0.012292948963701197	fungi
3Q392	Ch_RNA	Ch_RNA	-1.68593970150289	0.469090256512362	82	12	6.9520537440277e-4	0.012908474076857147	fungi
COG1544	Ch_RNA	Ch_RNA	-1.02542260083679	0.285918548655448	82	80	7.1916896572416e-4	0.013269060912962103	bacteria
COG1982	Ch_RNA	Ch_RNA	2.45733791408935	0.685981061626713	82	37	7.1972978985484e-4	0.013269060912962103	bacteria
COG1249	Ch_RNA	Ch_RNA	-1.04445338424838	0.291618446380128	82	82	7.2742941570765e-4	0.013363623788918982	bacteria
332P4	Ch_RNA	Ch_RNA	1.44218538840868	0.40290345073812	82	50	7.389846581917e-4	0.013528102950488199	bacteria
3P6KX	Ch_RNA	Ch_RNA	-1.33055913577401	0.372237263590885	82	7	7.4458487288102e-4	0.013579171647104744	fungi
3NZ6I	Ch_RNA	Ch_RNA	-1.51390452941285	0.424682059096381	82	11	7.4699809407039e-4	0.013579171647104744	fungi
3NYTG	Ch_RNA	Ch_RNA	-1.04999369670152	0.293658595036002	82	9	7.5333047787243e-4	0.013646568482434717	fungi
COG0499	Ch_RNA	Ch_RNA	2.02888484189381	0.569858541394672	82	28	7.711101153667e-4	0.013908361749147308	bacteria
3NZAW	Ch_RNA	Ch_RNA	-1.25101136802378	0.350945973516002	82	12	7.7449247686418e-4	0.013908361749147308	fungi
3NVCF	Ch_RNA	Ch_RNA	-1.15865937073427	0.324794272599763	82	15	7.8006866034537e-4	0.013908361749147308	fungi
COG1894	Ch_RNA	Ch_RNA	1.48758978803165	0.417396794445057	82	61	7.8054631729758e-4	0.013908361749147308	bacteria
COG0715	Ch_RNA	Ch_RNA	2.24960519063952	0.6307960345538	82	39	7.831054561269e-4	0.013908361749147308	bacteria
3P412	Ch_RNA	Ch_RNA	-1.3367263638153	0.375577194351861	82	22	7.8383342806312e-4	0.013908361749147308	fungi
3NVG2	Ch_RNA	Ch_RNA	1.40175594562019	0.394050615345619	82	44	7.8857908759089e-4	0.013929437269245146	fungi
COG1713	Ch_RNA	Ch_RNA	1.9459141312989	0.547243851918732	82	17	7.9037968732974e-4	0.013929437269245146	bacteria
3P2YN	Ch_RNA	Ch_RNA	-1.05048368531216	0.296203393560556	82	40	7.9765102390541e-4	0.013964763385209777	fungi
3P5VP	Ch_RNA	Ch_RNA	-1.09881495756474	0.307116535335317	82	52	7.9775624647188e-4	0.013964763385209777	fungi
COG3044	Ch_RNA	Ch_RNA	2.10026456054887	0.590534358331866	82	29	8.1111831804382e-4	0.014151020588959128	bacteria
COG2061	Ch_RNA	Ch_RNA	1.32794261384129	0.374082246316761	82	51	8.1992728652937e-4	0.014256862751391956	bacteria
3P00Z	Ch_RNA	Ch_RNA	-1.3188503117749	0.37185806021872	82	8	8.3784024359388e-4	0.01451977142148194	fungi
3P34G	Ch_RNA	Ch_RNA	-1.42759182104003	0.405104842691981	82	13	8.51462913849e-4	0.014706829531896847	fungi
COG2971	Ch_RNA	Ch_RNA	1.37876328350294	0.390379887252463	82	55	8.6110959372382e-4	0.014824201250894505	bacteria
3NUDG	Ch_RNA	Ch_RNA	-1.40256344367109	0.398341083651612	82	12	8.6772947480289e-4	0.01488886316666741	fungi
3NYIT	Ch_RNA	Ch_RNA	-1.28374182792285	0.36503124752132	82	12	8.7293044617747e-4	0.014928833518673247	fungi
3NU76	Ch_RNA	Ch_RNA	-1.32754177738405	0.376686308701878	82	10	8.8148905594094e-4	0.015025775743727694	fungi
3NUET	Ch_RNA	Ch_RNA	-1.14563459296397	0.32650020928238	82	41	8.8634805172342e-4	0.015059227192516537	fungi
COG0554	Ch_RNA	Ch_RNA	-1.11409331526766	0.316710874722965	82	79	8.9198982267729e-4	0.015070616674327032	bacteria
COG3382	Ch_RNA	Ch_RNA	1.17040319784844	0.332560948670828	82	50	8.9281591377048e-4	0.015070616674327032	bacteria
3P2UG	Ch_RNA	Ch_RNA	-1.27338441270853	0.361364190519609	82	38	9.134472307994e-4	0.015368971368692818	fungi
COG4193	Ch_RNA	Ch_RNA	2.02815322033416	0.578904969680755	82	20	9.2340324958113e-4	0.015486366111523531	bacteria
COG0056	Ch_RNA	Ch_RNA	-1.36856232385518	0.39051571258303	82	77	9.3052454550932e-4	0.015555617723803714	bacteria
32YHZ	Ch_RNA	Ch_RNA	1.15415872289809	0.330576628872482	82	49	9.7267118487015e-4	0.01620806887865356	bacteria
COG1887	Ch_RNA	Ch_RNA	2.17613574232661	0.624658687252294	82	32	9.8230589806045e-4	0.016288496214945512	bacteria
COG3336	Ch_RNA	Ch_RNA	1.44203432899825	0.413364904759049	82	60	9.8376376447257e-4	0.016288496214945512	bacteria
COG0469	Ch_RNA	Ch_RNA	-0.904816950859428	0.260707199171032	82	82	0.00102280845296927	0.016855168633104704	bacteria
3NU07	Ch_RNA	Ch_RNA	-1.14204867004272	0.32999120753692	82	41	0.00102447264628988	0.016855168633104704	fungi
3NXK5	Ch_RNA	Ch_RNA	-1.34074232674162	0.38667947763459	82	10	0.0010412215318768	0.01707669004488165	fungi
3P8MW	Ch_RNA	Ch_RNA	-1.18198834677793	0.341909812408897	82	7	0.0010588518699898	0.017311229157474746	fungi
COG2902	Ch_RNA	Ch_RNA	1.38834343412012	0.401208180796712	82	63	0.0010711848351237	0.01745796225018218	bacteria
3NW4U	Ch_RNA	Ch_RNA	-1.18918879557006	0.343226681022844	82	11	0.00109013286620546	0.01771125241063183	fungi
COG3064	Ch_RNA	Ch_RNA	-1.09734620317781	0.318111297504905	82	78	0.0010941602263834	0.017721305348807777	bacteria
COG4717	Ch_RNA	Ch_RNA	2.18970582475583	0.635876007143706	82	21	0.00110307633121264	0.01781022933532458	bacteria
COG0719	Ch_RNA	Ch_RNA	-1.0678717098350201	0.310154334246564	82	80	0.00111424763021592	0.017877708521423317	bacteria
3NWZC	Ch_RNA	Ch_RNA	-1.31255338347617	0.380461526942865	82	30	0.00111483243494473	0.017877708521423317	fungi
COG0517	Ch_RNA	Ch_RNA	-1.11151847415282	0.322852146160566	82	79	0.00112074399456765	0.017877708521423317	bacteria
COG0733	Ch_RNA	Ch_RNA	1.70151432745297	0.494417896530476	82	66	0.00112101038237815	0.017877708521423317	bacteria
COG2876	Ch_RNA	Ch_RNA	2.1360209660544	0.62245362945794	82	20	0.00113956336795947	0.018118012079575793	bacteria
3P73G	Ch_RNA	Ch_RNA	-1.3627894494861	0.396230965212048	82	12	0.00114531456112773	0.018153934156411793	fungi
COG4289	Ch_RNA	Ch_RNA	1.54188036602543	0.449128327994079	82	59	0.00117239896169405	0.018526754412909928	bacteria
COG1658	Ch_RNA	Ch_RNA	1.79050973771366	0.523457036286732	82	22	0.00118239218027678	0.018628051349269634	bacteria
COG2363	Ch_RNA	Ch_RNA	1.61646457922188	0.473165747458147	82	22	0.00119278822406718	0.018728234239112573	bacteria
3P6WZ	Ch_RNA	Ch_RNA	-1.59787981794791	0.466799694713832	82	9	0.00119595571598103	0.018728234239112573	fungi
COG1953	Ch_RNA	Ch_RNA	1.65785130476303	0.484933920741159	82	33	0.00119994898860196	0.01873433871393871	bacteria
COG0711	Ch_RNA	Ch_RNA	-1.19570494671225	0.35038211358117	82	77	0.00121491473281163	0.01890312674040063	bacteria
COG0031	Ch_RNA	Ch_RNA	-0.960086657350786	0.281258960651839	82	80	0.00121803182497292	0.01890312674040063	bacteria
COG1333	Ch_RNA	Ch_RNA	1.60140101296158	0.468955954655294	82	58	0.00122175828608819	0.01890452776598958	bacteria
COG2225	Ch_RNA	Ch_RNA	2.53592256564158	0.745048532720784	82	50	0.00123401839798356	0.01903757166503421	bacteria
COG1282	Ch_RNA	Ch_RNA	1.44322880112209	0.424269609875593	82	57	0.00127260962074471	0.019529531638232792	bacteria
COG2062	Ch_RNA	Ch_RNA	1.65491138231318	0.487126425031343	82	60	0.00127342012413174	0.019529531638232792	bacteria
COG3689	Ch_RNA	Ch_RNA	1.50071835498937	0.441180998510771	82	59	0.00128634122452048	0.01966967066553522	bacteria
3P5PV	Ch_RNA	Ch_RNA	-1.17488807076991	0.351857007686362	82	40	0.00129087207137306	0.019681067152693663	fungi
COG0316	Ch_RNA	Ch_RNA	-0.931639084580378	0.274701754226686	82	81	0.00129973076795818	0.019749859941545385	bacteria
3P97S	Ch_RNA	Ch_RNA	1.42687505867997	0.421798614879101	82	17	0.00130298171955185	0.019749859941545385	fungi
COG1621	Ch_RNA	Ch_RNA	1.92446883122432	0.567521621420746	82	36	0.00131349165574898	0.01982166197672278	bacteria
COG0557	Ch_RNA	Ch_RNA	2.10620556265835	0.621904290714747	82	51	0.0013153439857606	0.01982166197672278	bacteria
3NZ1E	Ch_RNA	Ch_RNA	-1.13579342362115	0.335635679642325	82	7	0.00133431455526611	0.019978357211978777	fungi
3P4EF	Ch_RNA	Ch_RNA	-1.31360972792512	0.388024550079974	82	39	0.00133528439062877	0.019978357211978777	fungi
2ZPNR	Ch_RNA	Ch_RNA	1.51003343354762	0.446001839575232	82	62	0.00134109907417729	0.019978357211978777	bacteria
COG2875	Ch_RNA	Ch_RNA	1.4517953711719	0.428903283625625	82	58	0.00134111303461831	0.019978357211978777	bacteria
COG4768	Ch_RNA	Ch_RNA	-1.14816000643945	0.339807081832818	82	73	0.0013471066403235	0.02001030692297679	bacteria
COG2259	Ch_RNA	Ch_RNA	-1.23388690447352	0.365788302900868	82	79	0.00139080514345783	0.020600558236003586	bacteria
COG0712	Ch_RNA	Ch_RNA	-1.09807081111877	0.326522346939656	82	76	0.00141557085966338	0.02090782073690316	bacteria
COG1877	Ch_RNA	Ch_RNA	1.41754204277451	0.42121327920837	82	56	0.00142332423321933	0.020937155080865417	bacteria
COG4987	Ch_RNA	Ch_RNA	1.42392829422241	0.422980194936532	82	61	0.00142753161703161	0.020937155080865417	bacteria
3NUQ8	Ch_RNA	Ch_RNA	-1.38031405668302	0.411486470055316	82	10	0.00142963840232876	0.020937155080865417	fungi
COG0126	Ch_RNA	Ch_RNA	-1.01393002207893	0.301931072112358	82	81	0.00143700350474402	0.0209859023066409	bacteria
COG5609	Ch_RNA	Ch_RNA	1.73734414057814	0.518434543418527	82	17	0.00146024591069458	0.02125611311209651	bacteria
3P5NM	Ch_RNA	Ch_RNA	-1.07424361304239	0.320048214825085	82	9	0.00146424292626611	0.02125611311209651	fungi
3NUPY	Ch_RNA	Ch_RNA	-1.15452832020798	0.344626342553257	82	7	0.00146777161131807	0.02125611311209651	fungi
3NUUT	Ch_RNA	Ch_RNA	-1.36067797228231	0.40476577728471	82	41	0.00148308856497023	0.021360161197107184	fungi
3NZG9	Ch_RNA	Ch_RNA	-1.11410219786902	0.332808500255014	82	40	0.00148317333951831	0.021360161197107184	fungi
3Q6HK	Ch_RNA	Ch_RNA	-1.04975722074434	0.313914818116756	82	3	0.00149380585475764	0.02145385811846677	fungi
3NV1K	Ch_RNA	Ch_RNA	1.28806698273661	0.385131012954478	82	27	0.00150422657515621	0.021544005411121586	fungi
COG2241	Ch_RNA	Ch_RNA	1.46675032774355	0.438820415900693	82	60	0.00152479693641267	0.021778624374751296	bacteria
COG3688	Ch_RNA	Ch_RNA	1.49702913260246	0.448598901360868	82	18	0.00153214356366936	0.021823601061690418	bacteria
3NUG4	Ch_RNA	Ch_RNA	-1.17998413189852	0.353971759039864	82	10	0.00155864142906087	0.022140373742315474	fungi
COG4851	Ch_RNA	Ch_RNA	2.11738810340168	0.636430927474343	82	16	0.00157009317862405	0.02224227366666604	bacteria
COG1466	Ch_RNA	Ch_RNA	1.62870748216676	0.489743523220728	82	62	0.0015893916813992	0.022454476498897938	bacteria
COG0588	Ch_RNA	Ch_RNA	-1.00769891527831	0.303239256264692	82	76	0.00160003386632439	0.022523190666785965	bacteria
COG0267	Ch_RNA	Ch_RNA	-1.07926019246007	0.324995639410285	82	76	0.00160291989742466	0.022523190666785965	bacteria
COG0723	Ch_RNA	Ch_RNA	-1.26051692438222	0.380460355389273	82	72	0.00164028798447297	0.02298613808968995	bacteria
3PKGF	Ch_RNA	Ch_RNA	-1.15191130778799	0.347817682931823	82	7	0.00165651086623213	0.02310145975907021	fungi
330XE	Ch_RNA	Ch_RNA	0.907734401272312	0.274014878952892	82	42	0.0016574042104507	0.02310145975907021	bacteria
3NVW2	Ch_RNA	Ch_RNA	-1.37016911099211	0.415903673953652	82	31	0.00171467356065786	0.02376020153054834	fungi
COG1956	Ch_RNA	Ch_RNA	2.08996639040319	0.633632228936255	82	22	0.00171661034553004	0.02376020153054834	bacteria
3NUZ6	Ch_RNA	Ch_RNA	-0.862430186694357	0.261906097519876	82	43	0.00171919509058509	0.02376020153054834	fungi
3NV4B	Ch_RNA	Ch_RNA	-1.26221733883953	0.380754170165779	82	19	0.00172294594672374	0.02376020153054834	fungi
3NWIY	Ch_RNA	Ch_RNA	-1.1411647223497	0.346059949254801	82	11	0.00174604265228474	0.024015015209598846	fungi
3P5TR	Ch_RNA	Ch_RNA	-1.01447904102263	0.306835219669841	82	5	0.00176102357908841	0.02415715458490935	fungi
COG1970	Ch_RNA	Ch_RNA	-1.51343464093958	0.460450399344435	82	60	0.00178297863109187	0.024393962902754293	bacteria
COG0057	Ch_RNA	Ch_RNA	-0.945298430552569	0.287919950574362	82	82	0.00179219496267964	0.024435453048040463	bacteria
COG0368	Ch_RNA	Ch_RNA	1.35416531405604	0.411546177438464	82	51	0.00179541124530707	0.024435453048040463	bacteria
3P3WW	Ch_RNA	Ch_RNA	-1.01425483333799	0.30602168922971	82	41	0.00181130988504621	0.02457833622398229	fungi
COG0593	Ch_RNA	Ch_RNA	1.50387223052682	0.458118522249578	82	58	0.00181536470667613	0.02457833622398229	bacteria
COG4850	Ch_RNA	Ch_RNA	1.29209996163072	0.39356955526198	82	50	0.00183359064116135	0.024760617515319112	bacteria
COG5426	Ch_RNA	Ch_RNA	1.49601955345894	0.456297154142995	82	56	0.00184860985011016	0.024823441404660203	bacteria
COG0466	Ch_RNA	Ch_RNA	1.74149745460354	0.53308136991979	82	33	0.00184933052216324	0.024823441404660203	bacteria
3NUD2	Ch_RNA	Ch_RNA	-1.15225868686148	0.35147737633111	82	8	0.00185256689074979	0.024823441404660203	fungi
COG2764	Ch_RNA	Ch_RNA	1.68875080254063	0.516953604209597	82	23	0.0018624577184345	0.02487437212759072	bacteria
COG0045	Ch_RNA	Ch_RNA	-1.01269657378951	0.309647208457315	82	76	0.00186593674355845	0.02487437212759072	bacteria
3NX5Y	Ch_RNA	Ch_RNA	-1.06886034864371	0.327038436251876	82	11	0.0018801458239578	0.02499968833441586	fungi
COG1080	Ch_RNA	Ch_RNA	-1.05696849988761	0.323605297797922	82	79	0.00189182361430904	0.025090793292838517	bacteria
COG1600	Ch_RNA	Ch_RNA	1.94520744192333	0.596094844287722	82	25	0.00191078595351611	0.025277801965216933	bacteria
3NYGB	Ch_RNA	Ch_RNA	-1.40219772703107	0.429994214554943	82	11	0.00192457050984006	0.02529682395638697	fungi
3NV40	Ch_RNA	Ch_RNA	-1.40377604957132	0.430639514534688	82	25	0.00192682098225221	0.02529682395638697	fungi
3P3F9	Ch_RNA	Ch_RNA	-1.26704544401237	0.389310165405524	82	6	0.00192637146416061	0.02529682395638697	fungi
COG0269	Ch_RNA	Ch_RNA	-1.42897572006088	0.438784033120757	82	64	0.00193702476406779	0.025366729844807156	bacteria
3NV6I	Ch_RNA	Ch_RNA	-1.11653666525615	0.343895096552041	82	41	0.00194882927045818	0.025407213444964504	fungi
3NW05	Ch_RNA	Ch_RNA	-1.29471945914892	0.397896947464334	82	29	0.00194989001049064	0.025407213444964504	fungi
COG2064	Ch_RNA	Ch_RNA	1.34454075388173	0.412993331133111	82	53	0.00196443859445447	0.025520568219097962	bacteria
COG1146	Ch_RNA	Ch_RNA	-0.974131238887465	0.299618894449212	82	63	0.00196840697362152	0.025520568219097962	bacteria
COG3853	Ch_RNA	Ch_RNA	2.23809455319594	0.689451976873796	82	25	0.0019916125126028	0.025692363474467007	bacteria
COG3588	Ch_RNA	Ch_RNA	-1.23732875794632	0.381000736112784	82	78	0.00199255545285853	0.025692363474467007	bacteria
COG0838	Ch_RNA	Ch_RNA	1.54927547120878	0.477070397042258	82	62	0.00199648294742925	0.025692363474467007	bacteria
